#ID	SRR1039508	SRR1039509	SRR1039512	SRR1039513	SRR1039516	SRR1039517	SRR1039520	SRR1039521
ENSG00000092295	0.823925957	0.744515553	0.868146707	0.527702954	0.368222452	0.681590247	0.68000861	0.378130001
ENSG00000092330	39.88770955	33.39684051	37.9222266	32.65162027	34.89930568	30.96367124	36.40661481	34.12623256
ENSG00000092421	2.326379172	1.914468564	3.156897116	1.055405908	1.4319762	2.499164241	1.098475447	1.276188752
ENSG00000092439	79.09689185	86.52334317	79.83003582	86.4113587	85.55034957	81.04432609	105.5582596	99.82632016
ENSG00000092445	26.46256308	16.59206089	19.41491726	15.96301436	22.66613757	15.0598988	30.70500416	19.61549378
ENSG00000092470	5.185886904	4.626632364	4.025043823	3.4300692	5.07328711	2.791274347	5.021602043	3.592235006
ENSG00000092529	0.436196095	1.010413964	0.828685493	0.395777215	0.450049663	0.584220212	0.732316965	0.850792501
ENSG00000092531	32.27851101	31.48237195	35.43617013	36.41150382	38.00873972	35.31286615	26.46802743	28.35975005
ENSG00000092607	0.096932466	0	0.19730607	0.263851477	0.122740817	0.032456678	0.156925064	0.14179875
ENSG00000092621	89.71099682	40.62927731	103.467303	34.56454348	52.32850172	19.5713771	99.54279883	26.75269754
ENSG00000092758	0.145398698	0.159539047	0.315689712	0.065962869	0.245481634	0.129826714	0.209233418	0.189065
ENSG00000092820	65.67174538	79.98224224	89.65587809	76.78077979	63.6206569	50.66487506	61.7761668	66.22001636
ENSG00000092841	255.6593778	405.4418982	341.6946516	465.2361167	282.0174843	501.1311152	281.4189478	388.2449781
ENSG00000092847	58.83800656	43.44780047	45.57770211	41.09486753	48.56445	39.95417117	50.63448726	38.71105881
ENSG00000092850	0	0	0.078922428	0.197888608	0.204568029	0.194740071	0.156925064	0.23633125
ENSG00000092853	2.665642801	1.063593647	1.223297632	0.593665823	1.513803412	0.681590247	1.883100766	0.756260001
ENSG00000092871	11.244166	9.678702186	9.470691347	8.707098739	12.11042729	10.094027	9.206270412	8.649723764
ENSG00000092929	1.599385681	2.871702846	1.775754628	2.506589031	1.71837144	0.876330318	0.993858738	1.890650003
ENSG00000092931	17.78710742	14.73077201	17.99431356	16.68860592	15.09712051	8.828216538	19.51101627	15.55059628
ENSG00000092964	207.193145	129.7052452	206.579455	159.6301436	182.0655455	171.0142387	178.4761059	155.0333003
ENSG00000092969	10.42024004	5.158429187	11.48321326	4.617400847	24.22085459	4.673761697	11.71707143	3.875832506
ENSG00000092978	12.98895038	12.92266281	11.16752355	11.93927933	13.50148989	12.43090785	11.66476308	11.76929627
ENSG00000093000	65.04168435	84.76841365	51.02334963	68.93119835	66.4436957	74.26088029	49.84986195	60.16993635
ENSG00000093009	0.969324655	0.584976506	0.157844856	0.197888608	0.531876874	0.681590247	0.313850128	0.14179875
ENSG00000093010	98.77418235	120.6115195	109.2681014	100.0656726	112.2260205	139.2716072	97.92123983	111.7374152
ENSG00000093072	44.5404679	28.92974719	28.2936904	23.94452153	35.34935535	22.65476156	28.19420314	18.90650003
ENSG00000093134	0.339263629	0.159539047	0.19730607	0	0.245481634	0.097370035	0.052308355	0
ENSG00000093144	58.4502767	101.4668339	48.6556768	87.99446756	63.45700248	79.0644687	50.42525385	78.46197513
ENSG00000093167	67.17419859	114.0172389	68.85981834	121.3716794	70.78053791	92.9234704	75.58557241	112.4464089
ENSG00000093183	53.70058589	77.85505495	45.77500818	74.66996798	49.3418085	59.29835153	61.7761668	78.79283888
ENSG00000093217	4.119629784	2.233546658	3.985582609	1.385220254	3.845878938	2.791274347	5.596993943	2.032448753
ENSG00000094631	27.77115137	25.26034911	22.37450831	18.20575191	24.67090425	22.1354547	24.48030996	21.93154004
ENSG00000094804	1.744784379	2.605804435	1.30222006	0.989443039	1.227408172	1.395637173	1.098475447	0.661727501
ENSG00000094841	8.287725801	6.647460293	6.353255446	6.200509708	6.79165855	6.361508976	7.584711419	8.035262513
ENSG00000094880	30.09753054	22.44182595	30.42459595	30.0131055	27.73942468	24.37496551	28.56036162	24.10578754
ENSG00000094914	37.80366155	38.60844938	38.1984551	34.76243209	32.81271179	28.56187703	34.5758224	32.5664463
ENSG00000094916	134.299931	83.91753873	115.3845896	73.87841355	109.2393273	84.09525386	128.8877858	70.23764762
ENSG00000094963	71.82695694	72.32436798	174.4974881	239.5771411	46.4778561	96.46124835	65.38544326	124.4520365
ENSG00000094975	39.01531737	39.99112112	37.88276539	34.16876626	40.50446967	34.46899251	33.68658037	27.60349005
ENSG00000095002	25.78403582	16.69842025	18.58623177	11.80735359	20.33406205	13.33969484	23.74799299	19.71002628
ENSG00000095015	15.79999188	11.91224884	19.13868876	13.25853672	11.78311845	10.64579053	20.19102488	13.61268002
ENSG00000095059	24.28158261	24.83491165	20.63821489	20.44848946	20.90685253	20.60999081	20.76641678	21.74247504
ENSG00000095066	11.87422702	9.625522504	12.23297632	7.78361857	10.47388307	7.854516185	10.88013776	8.933321265
ENSG00000095139	201.6679945	217.8771586	178.4830707	196.239536	210.1731926	213.9544243	190.4024108	209.2004228
ENSG00000095203	2.859507732	3.031241893	4.380194748	3.561994939	8.550943597	6.296595619	3.504659759	3.497702506
ENSG00000095209	9.208584223	6.860179022	8.720928282	7.981507178	12.80595859	8.763303181	10.14782079	7.704398763
ENSG00000095261	46.47911721	42.7564646	49.60274593	43.20567935	51.06017995	42.74544552	50.11140372	37.38760381
ENSG00000095303	37.94906024	71.63303211	40.48720551	47.55922872	76.50844271	147.2559501	61.82847515	68.44153011
ENSG00000095319	56.41469492	46.79812046	45.93285304	35.09224643	54.66057725	41.83665852	52.25604626	36.63134381
ENSG00000095321	68.67665181	73.49432099	69.64904262	74.80189371	70.37140185	64.84844354	66.43161036	77.18578638
ENSG00000095370	0.145398698	0.053179682	0.078922428	0.131925738	0.490963269	0.551763534	0	0.14179875
ENSG00000095380	14.73373476	17.81519358	15.50825708	18.60152912	13.29692186	16.94238615	14.12325575	16.87405128
ENSG00000095383	8.578523197	10.5295771	13.77196367	17.08438313	10.63753749	15.44937894	10.30474586	15.69239503
ENSG00000095397	7.124536215	4.520272999	5.327263883	2.506589031	7.650844271	4.154454841	8.526261802	4.773891258
ENSG00000095464	0.145398698	0.319078094	0.078922428	0.329814346	0.122740817	0.162283392	0.261541773	0.2835975
ENSG00000095485	9.257050456	10.31685837	10.85183384	13.98412828	9.819265374	10.5484205	8.473953447	9.169652515
ENSG00000095539	5.088954439	5.317968234	5.445647525	4.947215193	6.137040859	7.205382616	4.341593433	5.530151259
ENSG00000095564	81.71406842	83.49210127	62.19087318	65.43516628	75.7719978	84.9391275	69.83165341	71.46657012
ENSG00000095574	17.69017495	14.30533455	16.25802015	18.13978904	15.87447902	13.08004141	18.0986907	17.67757753
ENSG00000095585	3.634967456	0.584976506	1.538987344	0.065962869	0.531876874	0.097370035	1.307708865	0.378130001
ENSG00000095587	0.242331164	0.319078094	0.236767284	0	0.28639524	0.292110106	0.156925064	0.04726625
ENSG00000095637	1.357054517	4.945710458	0.552456995	2.770440508	0.736444903	2.239510813	0.993858738	2.835975005
ENSG00000095739	2.47177787	3.616218399	7.458169436	4.35354937	3.436742881	7.400122686	5.283143816	7.373535012
ENSG00000095752	1.696318146	1.648570153	1.341681274	1.846960339	4.132274178	4.219368198	2.981576213	2.552377504
ENSG00000095787	110.2122133	119.6011056	104.8484455	109.8941401	120.1223464	106.392992	109.0629194	122.4195877
ENSG00000095794	12.40735558	12.81630344	11.20698476	10.35617047	13.62423071	9.83437357	12.60631346	8.555191264
ENSG00000095906	28.20734746	29.19564561	19.92791304	16.95245739	22.8707056	22.07054134	23.06798438	23.25499504
ENSG00000095951	26.60796178	15.47528756	23.12427137	16.42475444	34.44925602	19.79857385	22.7018259	18.52837003
ENSG00000096060	12.60122052	247.3918822	15.03472251	255.6061183	24.58907704	178.2845347	8.05548661	194.6424178
ENSG00000096063	31.16378766	34.08817638	29.7142941	34.300692	32.19900771	34.85847265	29.60652871	34.59889506
ENSG00000096070	49.7263548	44.35185507	40.68451158	43.40356796	53.47408268	51.8008588	41.9513004	46.60452258
ENSG00000096080	4.992021973	5.637046328	5.406186311	4.683363716	6.014300042	5.160611873	6.486235972	4.301228757
ENSG00000096092	21.42207488	28.50430973	16.6920935	22.2954498	13.33783547	17.52660636	17.6279155	18.38657128
ENSG00000096093	28.69200979	28.07887228	26.99147034	25.92340761	35.7584914	27.65309004	34.0004305	32.9445763
ENSG00000096384	581.6917255	460.5892288	566.7419547	421.4367716	582.977968	412.0375329	570.6318405	391.7426806
ENSG00000096395	0	0.053179682	0.039461214	0	0.081827211	0.064913357	0.052308355	0.04726625
ENSG00000096401	46.81838084	55.46640868	46.6826161	48.35078315	48.93267245	45.14723972	42.78823407	48.96783508
ENSG00000096433	85.20363718	84.28979651	118.8966376	103.891519	88.49612918	108.6000461	109.3767695	119.4418139
ENSG00000096654	9.257050456	5.637046328	7.655475506	5.540881016	9.532870134	5.063241838	10.35705421	6.19187876
ENSG00000096696	0.920858422	0.584976506	1.736293414	3.561994939	12.27408172	15.0598988	7.689328128	18.10297378
ENSG00000096717	25.63863713	24.24993515	21.07228825	26.12129622	23.23892805	23.23898177	23.32952616	26.65816504
ENSG00000096746	71.29382838	73.97293814	68.54412863	66.88634941	59.03833306	54.04036962	63.92080934	56.67223384
ENSG00000096872	11.87422702	11.16773329	14.4428043	16.02897722	15.54717018	13.59934827	13.6001722	11.34390002
ENSG00000096968	26.80182671	48.81894839	21.94043495	42.34816205	25.40734916	26.64693301	25.26493528	47.40804883
ENSG00000097007	304.1256105	302.5392128	277.9253298	206.331855	331.4820336	270.5264149	263.0587153	252.7799054
ENSG00000097021	24.37851507	24.51583356	26.16278485	22.88911563	23.23892805	23.59600523	27.2003444	21.50614379
ENSG00000097033	142.1029944	160.6026407	122.4876081	174.3398634	121.3906682	135.1496091	148.0326436	202.9140116
ENSG00000097046	3.198771362	2.712163799	3.472586827	2.440626162	2.986693218	2.077227421	1.569250638	1.370721252
ENSG00000097096	4.216562249	13.13538154	6.274333018	10.48809621	4.582323841	10.61333385	7.218552936	17.91390878
ENSG00000099139	20.59814892	11.00819424	23.36103866	14.5777941	22.54339675	16.55290601	21.13257526	15.59786253
ENSG00000099194	97.80485769	16.37934216	63.72986053	12.53294516	54.57875004	22.03808467	26.67726085	6.33367751
ENSG00000099203	6.252144025	5.264788552	4.616962032	3.49603207	4.827805476	4.414108269	5.596993943	4.159430007
ENSG00000099204	21.56747357	50.09526076	30.93759173	66.49057219	17.10188719	43.03755562	19.14485779	63.99850261
ENSG00000099219	24.76624494	25.73896625	24.34756901	34.82839496	26.88023896	31.19086799	24.63723502	27.79255505
ENSG00000099246	76.09198542	79.82270319	65.66346001	76.91270553	74.3400216	74.16351025	70.3024286	70.85210887
ENSG00000099250	301.1691703	256.3260689	286.251646	249.5375343	237.9126173	170.884412	366.4200241	343.2947743
ENSG00000099251	2.617176569	1.489031106	1.223297632	1.253294516	2.086593892	2.499164241	2.72003444	2.552377504
ENSG00000099256	21.37360864	17.54929517	18.46784813	14.51183123	20.7431981	13.17741145	19.8248664	11.91109502
ENSG00000099260	4.555825879	2.871702846	7.221402152	2.176774685	7.037140185	4.154454841	12.4493884	5.86101501
ENSG00000099284	27.43188774	25.68578657	17.28401171	11.93927933	20.86593892	15.90377244	18.25561576	11.48569877
ENSG00000099290	234.3827016	314.398282	287.8695557	305.0782702	302.801596	240.0171371	286.0743914	287.0006705
ENSG00000099308	19.19262817	19.67648247	17.44185656	19.59097216	12.76504499	17.42923633	15.01249777	20.37175378
ENSG00000099326	17.54477626	14.35851423	17.12616685	11.34561351	17.06097359	13.59934827	16.94790689	10.02044502
ENSG00000099330	6.639873887	8.934186633	8.207932501	8.970950216	8.305461962	9.250153358	6.433927617	7.562600012
ENSG00000099331	132.3612816	114.2831374	101.8888544	77.8361857	118.8949382	116.1624522	122.3492414	106.2072639
ENSG00000099337	4.071163551	17.07067803	7.852781576	43.93127091	6.955312973	62.77121612	6.486235972	43.57948257
ENSG00000099338	0.436196095	0.212718729	0.276228498	0.593665823	0.163654423	0.746503604	0.313850128	0.425396251
ENSG00000099341	78.32143213	93.75577997	80.97441102	91.02875955	81.49990261	93.89717075	68.68086961	85.93004264
ENSG00000099364	15.99385681	17.38975613	10.89129505	11.1477249	13.5833171	11.48966417	13.86171397	12.28922502
ENSG00000099365	4.943555741	2.871702846	4.577500818	3.034291985	5.032373504	2.888644382	5.283143816	2.977773755
ENSG00000099377	16.52698537	15.84754534	9.746919845	10.68598482	9.246474894	10.8405306	16.16328158	15.07793377
ENSG00000099381	28.06194876	28.71702846	24.70271993	21.63582111	28.18947434	25.67323265	26.25879402	23.72765754
ENSG00000099385	14.87913345	13.72035804	10.65452777	11.34561351	14.07428037	12.07388438	12.13553827	11.91109502
ENSG00000099622	153.7833565	109.5501456	150.0315354	116.1606127	140.5791493	111.3588638	164.7190087	117.7402289
ENSG00000099624	26.94722541	27.12163799	26.24170728	22.03159833	27.57577026	31.19086799	23.8526097	24.76751504
ENSG00000099625	3.828832387	3.775757446	2.407134051	2.836403377	3.559483698	4.511478304	2.458492667	3.261371255
ENSG00000099725	18.41716845	14.30533455	12.90381696	8.575173001	18.98391306	10.90544396	0.313850128	0.23633125
ENSG00000099769	0.096932466	0	0.157844856	0.065962869	0.081827211	0.194740071	0.156925064	0.189065
ENSG00000099783	165.2698537	174.8016159	111.9120028	120.7120507	107.6436967	120.0897103	113.3522044	128.9895965
ENSG00000099785	17.54477626	18.6660685	17.63916263	26.12129622	15.21986133	20.05822728	18.83100766	26.51636629
ENSG00000099795	29.17667212	31.3228329	32.39765665	20.5804152	27.9030791	32.45667845	28.71728668	26.18550254
ENSG00000099797	30.04906431	32.811864	28.45153526	24.80203883	29.58053694	25.6083193	28.66497833	24.81478129
ENSG00000099800	21.42207488	27.33435672	16.84993836	16.16090296	18.37020897	20.0257706	21.34180868	19.94635753
ENSG00000099804	28.54661109	32.01416877	27.22823762	25.725519	35.26752814	29.76277414	29.81576213	27.5562238
ENSG00000099810	18.70796584	18.55970914	14.95580009	18.8653806	15.50625657	16.78010276	16.84329019	17.44124628
ENSG00000099812	0.145398698	0.265898412	0.039461214	0.065962869	0.081827211	0.064913357	0.052308355	0
ENSG00000099814	45.99445488	44.67093317	36.42270047	29.1555882	41.81370505	44.14108269	47.6006027	40.64897507
ENSG00000099817	125.3821441	124.0150192	112.6617658	95.31634605	114.7217505	111.3264071	108.6444525	97.98293641
ENSG00000099821	23.94231898	27.28117704	16.84993836	18.73345486	22.1342607	27.58817668	20.24333323	21.17528003
ENSG00000099822	1.211655819	2.127187294	1.617909772	1.846960339	1.882025863	1.622833922	1.36001722	2.316046254
ENSG00000099834	0.387729862	0.319078094	0.19730607	0.065962869	0.204568029	0.194740071	0.366158482	0.23633125
ENSG00000099840	1.211655819	3.563038717	1.183836418	1.846960339	1.14558096	1.752660636	1.203092156	2.126981253
ENSG00000099849	1.114723353	1.861288882	1.657370986	3.298143462	0.777358509	2.174597456	1.36001722	3.497702506
ENSG00000099860	9.547847852	28.71702846	11.79890297	20.31656373	8.919166048	26.19253951	7.48009471	23.20772879
ENSG00000099864	89.12940203	80.51403906	122.0140735	118.9310532	32.23992131	27.65309004	133.4386126	141.562419
ENSG00000099866	0.436196095	0.478617141	0.434073353	0.461740085	0.245481634	0.357023463	0.575391901	0.708993751
ENSG00000099869	0.630061026	1.010413964	0.986530349	1.253294516	1.104667355	1.720203958	0.209233418	0.756260001
ENSG00000099875	70.56683489	95.67024853	70.91180146	85.42191566	64.07070657	53.09912594	60.04999109	83.33039889
ENSG00000099889	12.21349065	8.18967108	12.90381696	8.707098739	6.750744945	6.393965654	11.50783801	8.886055015
ENSG00000099899	22.6337307	20.68689643	17.91539113	14.5777941	19.22939469	16.90992947	17.78484057	14.93613502
ENSG00000099901	27.33495527	27.38753641	25.37356057	20.64637807	27.49394305	28.52942036	25.63109376	20.22995503
ENSG00000099904	51.81040281	63.12428294	46.1301591	46.89960003	45.37318875	52.51490573	46.08366041	58.56288385
ENSG00000099910	25.34783973	21.96320881	21.66420646	17.54612322	22.82979199	22.94687166	27.30496111	23.96398879
ENSG00000099917	90.14719292	90.24592093	84.99945484	76.84674266	81.49990261	83.21892354	85.6287765	88.76601765
ENSG00000099940	40.61470305	35.78992622	39.77690366	32.5856574	38.49970299	31.15841131	38.91741583	37.24580506
ENSG00000099942	78.07910096	68.76132927	61.9541059	59.8283224	64.56166983	70.88538573	69.93627012	67.59073761
ENSG00000099949	78.95149315	95.13845171	64.95315816	60.48795109	63.86613854	79.61623223	65.43775162	75.67326637
ENSG00000099953	11.34109846	7.072897751	6.037565734	4.155660762	10.14657422	5.355351944	7.846253192	5.341086259
ENSG00000099956	49.43555741	41.58651159	40.48720551	31.66217723	47.54160985	35.0856694	45.50826851	35.49695381
ENSG00000099957	6.639873887	4.679812046	3.788276539	1.385220254	3.109434035	1.363180495	2.092334184	1.607052503
ENSG00000099958	0.048466233	0.106359365	0.039461214	0	0.122740817	0.194740071	0.052308355	0.04726625
ENSG00000099960	0.436196095	0.319078094	0.828685493	0.395777215	0.122740817	0.324566784	0.418466837	0.2835975
ENSG00000099968	57.19015465	53.92419789	67.79436556	60.29006248	71.55789641	67.99674135	61.88078351	63.76217135
ENSG00000099974	11.3895647	14.09261582	11.00967869	10.62002195	9.614697345	14.76778869	9.310887121	13.14001752
ENSG00000099977	12.11655819	15.0498501	11.64105811	11.27965064	9.86017898	14.96252876	9.938587376	13.14001752
ENSG00000099984	7.366867378	6.381561881	2.564978907	3.364106331	12.60139056	17.52660636	19.61563298	21.03348128
ENSG00000099991	81.66560219	62.3265877	73.31893551	75.32959667	65.0526331	88.57427549	79.87485749	79.83269638
ENSG00000099992	9.596314085	11.48681139	8.839311924	8.179395785	8.387289174	9.477350107	6.433927617	9.169652515
ENSG00000099994	0.339263629	0.584976506	2.604440121	4.617400847	5.727904802	6.750989117	1.830792411	3.355903756
ENSG00000099995	95.38154606	102.8495056	81.29010073	98.08678656	86.36862169	81.95311308	81.86257497	89.6640764
ENSG00000099998	1.453986983	7.711053939	12.82489453	45.4484169	10.18748783	75.55914743	5.858535717	24.90931379
ENSG00000099999	13.03741661	14.1457955	12.50920482	12.66487089	12.23316811	12.0414277	13.6001722	13.80174502
ENSG00000100003	6.252144025	9.731881868	6.037565734	8.839024478	5.155114321	6.978185866	9.049345348	10.87123752
ENSG00000100014	34.79875512	43.55415984	38.27737753	53.36396121	34.94021929	47.02972707	31.90809631	41.92516382
ENSG00000100023	41.53556147	36.32172304	44.23602084	30.73869706	37.51777645	37.45500693	35.41275607	32.14105005
ENSG00000100024	0.193864931	0	0.039461214	0.8575173	0.081827211	0.097370035	0	0.378130001
ENSG00000100027	2.665642801	2.127187294	1.933599483	3.627957808	2.823038795	1.817573993	2.563109376	3.875832506
ENSG00000100028	38.04599271	35.31130907	40.25043823	31.86006584	41.28182818	40.47347803	32.01271302	28.5960813
ENSG00000100029	51.13187555	58.33811153	49.83951322	47.42730298	58.05640652	62.90104283	50.16371207	50.95301758
ENSG00000100030	154.0741539	141.6706738	145.6513407	147.295087	139.6790499	146.8340133	153.1065539	146.9035052
ENSG00000100031	1.987115543	2.180366976	3.117435902	2.176774685	1.472889806	1.88248735	2.196950894	1.512520002
ENSG00000100033	0.193864931	7.764233622	0.276228498	5.804732493	0.122740817	1.330723816	0.052308355	4.726625008
ENSG00000100034	66.20487394	46.05360491	43.44679656	31.59621436	53.5968235	41.15506827	58.74228223	45.42286632
ENSG00000100036	3.586501224	5.956124422	3.156897116	3.232180593	3.64131091	4.706218375	5.073910397	6.09734626
ENSG00000100038	22.14906837	23.29270087	14.24549824	15.10549706	15.21986133	14.89761541	15.16942284	18.10297378
ENSG00000100056	15.99385681	16.8579593	14.4428043	14.11605402	15.30168854	13.89145838	13.75709726	13.65994627
ENSG00000100058	10.46870627	9.146905363	5.445647525	3.364106331	10.7193647	11.97651435	12.13553827	8.460658764
ENSG00000100065	3.295703827	1.861288882	4.972112957	2.5725519	3.723138121	3.148297809	3.923126596	3.497702506
ENSG00000100068	1.793250612	1.542210788	0.552456995	0.659628692	1.513803412	1.785117315	2.249259248	1.417987502
ENSG00000100075	54.81530924	71.31395402	49.83951322	46.83363716	47.33704182	54.23510969	46.29289383	54.54525259
ENSG00000100077	3.683433689	2.765343482	3.354203186	2.506589031	5.809732013	4.446564947	3.818509887	3.781300006
ENSG00000100079	0.630061026	0.744515553	0.947069135	0.593665823	0.736444903	0.746503604	0.366158482	0.567195001
ENSG00000100083	40.71163551	37.54485573	32.39765665	27.30862786	34.12194718	33.91722898	33.94812214	29.77773755
ENSG00000100084	7.318401146	7.923772669	6.708406371	8.311321524	6.587090522	6.458879011	7.950869901	6.948138761
ENSG00000100092	3.101838896	1.861288882	3.314741972	1.385220254	3.354915669	1.687747279	3.975434951	1.654318753
ENSG00000100097	953.9608593	862.9467053	821.1089398	652.7025911	807.5118362	702.3949783	881.8665504	687.2512761
ENSG00000100099	34.07176162	26.32394276	32.12142815	23.35085571	36.74041794	25.4460359	33.89581379	25.61830754
ENSG00000100100	121.2140481	94.65983457	127.262415	146.7014212	109.8121178	84.74438743	122.6630916	139.860834
ENSG00000100101	9.790179016	9.838241233	8.089548859	6.464361185	9.00099326	9.477350107	8.317028383	6.14461251
ENSG00000100104	7.706131008	8.508749175	8.010626431	6.92610127	7.569017059	7.400122686	6.852394454	5.104755008
ENSG00000100105	23.11839302	18.34699041	17.75754628	16.09494009	18.37020897	13.66426163	19.56332462	16.25959003
ENSG00000100106	56.51162739	49.19120617	35.79132105	28.42999664	43.24568125	30.80138785	49.06523663	33.88990131
ENSG00000100109	26.07483322	27.81297386	24.03187929	19.19519495	25.28460834	25.4460359	24.32338489	23.34952754
ENSG00000100116	4.798157042	7.604694575	4.380194748	6.530324054	3.764051727	6.718532439	4.393901787	7.089937512
ENSG00000100121	0.193864931	0.319078094	0.473534567	0.395777215	0.122740817	0.42193682	0.209233418	0.14179875
ENSG00000100124	12.74661921	12.44404567	10.4572217	8.970950216	11.29215518	9.83437357	8.787803575	9.689581266
ENSG00000100129	392.5764853	382.361916	350.0209677	305.7378989	322.8083492	261.1788915	312.3854937	281.234188
ENSG00000100138	59.66193252	62.59248612	52.52287576	44.65686247	53.43316908	57.93517103	50.32063714	49.91316008
ENSG00000100139	37.36746545	40.46973826	28.92506982	21.50389537	39.03157986	36.54621993	30.33884567	26.79996379
ENSG00000100142	22.14906837	24.72855229	18.62569298	18.8653806	18.04290012	22.29773809	17.31406538	19.89909128
ENSG00000100146	0.048466233	0.053179682	0.078922428	0	0.040913606	0.032456678	0.052308355	0
ENSG00000100147	1.841716845	1.382671741	1.815215842	1.649071731	2.495729949	1.655290601	2.510801021	1.417987502
ENSG00000100150	9.69324655	7.391975845	10.73345019	6.794175531	11.57855042	9.509806785	11.19398789	9.784113766
ENSG00000100151	4.168096017	3.19078094	5.406186311	3.49603207	2.863952401	2.142140778	2.458492667	2.977773755
ENSG00000100154	113.8471807	70.25036037	93.95715041	46.89960003	111.6941436	61.37557895	101.3735912	55.15971384
ENSG00000100156	0.242331164	0.319078094	0.157844856	0.065962869	0.081827211	0	0.156925064	0.2835975
ENSG00000100162	0.678527259	0.319078094	0.19730607	0.131925738	0.450049663	0.42193682	0.209233418	0.14179875
ENSG00000100167	1.890183077	1.329492059	1.104913991	0.197888608	0.695531297	0.454393498	0.627700255	0.0945325
ENSG00000100181	10.51717251	9.30644441	2.683362548	1.583108862	39.64528395	28.17239689	8.840111929	7.137203762
ENSG00000100196	61.35825066	72.53708671	63.69039931	63.98398316	63.98887935	70.7880157	66.43161036	67.59073761
ENSG00000100197	0.920858422	0.425437459	0.749763065	0.725591562	0.981926537	0.551763534	0.941550383	0.330863751
ENSG00000100201	639.26961	592.0494035	506.0506077	500.5262518	577.9455945	527.7455916	563.8317544	582.0838697
ENSG00000100206	0.726993491	2.339906023	0.789224279	3.49603207	0.327308846	1.46055053	1.098475447	3.072306255
ENSG00000100207	41.63249393	30.36559862	37.80384296	30.54080846	38.90883904	32.39176509	35.51737278	31.3375238
ENSG00000100209	7.076069982	4.945710458	6.550561515	5.1451038	6.750744945	4.738675053	8.160103319	5.81374876
ENSG00000100211	11.77729456	10.05095996	10.65452777	12.79679663	12.43773614	8.763303181	13.07708865	10.25677627
ENSG00000100216	39.49997969	39.99112112	32.35819544	30.27695698	38.25422135	35.70234629	31.8034796	25.14564504
ENSG00000100219	60.04966238	60.19940041	57.77121722	41.02890467	51.30566158	59.0386981	58.37612375	42.49235882
ENSG00000100220	59.66193252	55.36004932	52.00987998	49.14233758	55.06971331	48.10079746	50.68679562	44.90293757
ENSG00000100221	54.08831575	72.16482894	41.11858493	61.74124561	52.32850172	52.35262234	54.4006888	63.47857385
ENSG00000100225	75.60732309	80.4076797	81.2111783	77.24251988	80.23158083	68.80815831	79.09023217	78.65104013
ENSG00000100226	34.45949149	29.67426275	31.56897116	31.99199158	32.48540295	29.60049074	29.08344516	36.20594756
ENSG00000100227	93.29749805	81.41809366	79.39596246	65.36920341	78.67686381	68.48359153	82.751817	71.60836887
ENSG00000100228	7.076069982	5.052069822	9.233924064	7.519767093	7.037140185	8.503649753	9.258578766	6.806340011
ENSG00000100234	2354.247256	1594.380056	2696.266365	1948.807009	2452.688836	1022.807308	2821.669573	1578.456421
ENSG00000100239	56.99628972	59.98668168	50.62873749	49.60407767	60.51122287	59.75274502	54.76684728	54.02532384
ENSG00000100241	151.6508423	152.838407	132.9448298	125.9231174	134.7694173	151.1182949	140.4479321	156.5930865
ENSG00000100242	52.05273398	193.8399421	47.59022402	161.8069182	31.83078525	83.83560043	49.37908675	203.4812066
ENSG00000100243	570.3021608	663.6824356	635.5228506	618.0061219	663.8232529	711.3205649	497.7663025	632.0915623
ENSG00000100246	11.48649716	11.85906916	13.33789031	10.22424473	12.27408172	9.509806785	9.520120539	9.736847516
ENSG00000100249	0.145398698	0.053179682	0.236767284	0.131925738	0.163654423	0.097370035	0.104616709	0
ENSG00000100258	77.44903994	72.69662576	62.8222526	57.71751058	66.85283176	72.05382616	65.17620985	65.36922386
ENSG00000100263	14.83066722	16.53888121	14.60064916	13.19257385	12.96961301	11.32738078	15.53558132	11.58023127
ENSG00000100266	41.82635886	55.20051027	38.67198967	46.63574855	35.7584914	56.21496707	38.91741583	59.4609426
ENSG00000100271	12.45582182	7.711053939	11.00967869	8.245358655	11.16941436	9.022956609	9.206270412	8.413392514
ENSG00000100280	66.20487394	53.87101821	66.57106793	53.36396121	60.42939566	62.64138941	53.40683006	42.87048882
ENSG00000100281	31.55151752	29.99334084	27.46500491	28.2980709	30.23515463	26.71184636	32.43117986	30.62853005
ENSG00000100284	37.36746545	44.03277698	46.01177546	43.5354937	53.47408268	59.7852017	41.21898343	37.76573381
ENSG00000100285	2.762575267	3.616218399	1.025991563	1.187331646	0.081827211	0.129826714	2.510801021	2.694176254
ENSG00000100288	0.145398698	0.425437459	0.19730607	0.395777215	0.613704086	0.292110106	0.366158482	0.14179875
ENSG00000100292	211.0704436	68.0699934	81.32956195	57.45365911	194.2578	50.5999617	178.4761059	72.03376512
ENSG00000100294	8.336192033	8.615108539	7.813320362	7.915544308	8.059980328	8.958043252	8.526261802	10.87123752
ENSG00000100296	24.08771768	28.18523164	43.64410263	43.66741943	27.04389338	23.85565866	38.0281738	49.01510133
ENSG00000100297	11.63189586	12.44404567	9.273385278	10.15828186	7.732671482	9.83437357	9.781662312	13.14001752
ENSG00000100298	0.096932466	0.053179682	0.118383642	0.065962869	0.040913606	0.032456678	0	0.04726625
ENSG00000100299	50.35641583	44.61775348	47.35345674	42.94182787	49.66911735	49.46397796	35.25583101	32.4719138
